user,text,retweeted_status
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Kernels/Wal… https://t.co/8HeXqoANte",False
Vicky00001988,@flipkartsupport #FlipkartAtYourService #Flipkart #boycottflipkart,False
Pranshu7755,@tata_neu M har chiz k proof de chuka fir bhi company mra refund ni de rhe h tho mtlb company m hi khi na khi dikat… https://t.co/WupGRrbN2c,False
Harshamathpal,"@flipkartsupport I have talked on chat on help page , check with your team and talked with call executive when no r… https://t.co/9wDRvofUm0",False
Virat_rocky18,"RT @ggkhnr: *Salary gets credited*

#Zomato, #Swiggy, #Amazon, #Flipkart and #Myntra notifications: https://t.co/ZBR5snkeVf",False
gangamoham,#Flipkart https://t.co/q6QIjirB4D,False
Sharma_BioGuru,"RT @Sharma_BioGuru: #Flipkart #flipkartsupport  #FlipkartEOSSale 
Hello customer service very unresponsive and no back call , no chat about…",False
Harshamathpal,"@flipkartsupport I have talked to CCE  , I have elaborated to cce on chat but no one knows how to help even on chat… https://t.co/IBOFQn5sCm",False
CwenCollection,"https://t.co/rUW3YOXtc1
#cwencollection #india #mumbai #modestfashion #hijab #fashioninspiration #hijabfashion… https://t.co/eH2wevtUyf",False
asifkhan121,"@amazonIN Tried that, it says wait till 5th july. That's even more frustrating. First getting lied and then having… https://t.co/8xntJZmyOz",False
kumbharnizam,@Flipkart @amazonIN @flipkartsupport Still no response from Flipkart.   2 month gone @jagograhakjago @AmreliaRuhez… https://t.co/kUJteVZygR,False
GannNews,🟥 #Flipkart’s Shopsy plans to have 100 million users by 2023 end,False
Harshamathpal,"@flipkartsupport Order ID - OD125306641724617000

#Flipkart Wasted my 3 days for installation first scheduled on 30… https://t.co/HcXyVMQto9",False
LingayatRahul,@Flipkart From last week I am trying to get my order but you are just delaying it. Should I mistaken by choosing yo… https://t.co/uz9CFXjYYb,False
Ameer_czar,"I have been a Flipkart plus member for more than a year, I have ordered mobile like a month ago and everytime they… https://t.co/I6bDc8gL3F",False
Abhi143759,@flipkartsupport My installation is still pending and Your One specialist who attended my call did not provide any… https://t.co/Rvc8gvjjHe,False
Sanghchint,So much for doing all purchasing via @amazonIN #amazonindia . Going to shift to #flipkart permanently now that it h… https://t.co/Wnxr6i5xAQ,False
anubhav260696,"Expectation vs Reality 
#MonsoonRains #Flipkart # https://t.co/4IxmmGUuEn",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/DHyHWsvTXH,False
AnunayTrivedi,@Flipkart @_Kalyan_K @jagograhakjago @PiyushGoyal @SadhviNiranjan @AshwiniKChoubey #consumerprotection #flipkart PA… https://t.co/IKxWPnozWk,False
rakeshmaurya8,"RT @rakeshmaurya8: #indiflashmart
#Flipkart 

Worst services. 

I got defected products from flipkart. I request to replacement but deadlin…",False
VDanona,"@Flipkart @flipkartsupport who asked you to cancel the order there is no request from my side.
In one mail you say… https://t.co/5RH2FHX3ag",False
rakeshmaurya8,RT @jay7yagi: @flipkartsupport @Flipkart @_Kalyan_K And here's the email today at 06:56 PM notifying me that my return request has been can…,False
sectest9,"RT @omkar__geedh: How was your Flipkart Grid 4.0 quiz? 🫠

#Flipkart @Flipkart  @WorkAtFlipkart #SoftwareDevelopment #InformationSecurity",False
CyberSecurityN8,"RT @omkar__geedh: How was your Flipkart Grid 4.0 quiz? 🫠

#Flipkart @Flipkart  @WorkAtFlipkart #SoftwareDevelopment #InformationSecurity",False
omkar__geedh,"How was your Flipkart Grid 4.0 quiz? 🫠

#Flipkart @Flipkart  @WorkAtFlipkart #SoftwareDevelopment #InformationSecurity",False
rakeshmaurya8,"RT @a4sunny: #Flipkart is worst E-com site currently, harrasing customers for fun.",False
rakeshmaurya8,RT @a4sunny: #flipkart delivery exec. Are called wishmasters coz they do everything according to their wish.,False
Shridha25858369,@Flipkart #Flipkart is really getting bad I ordered a mobile on 28th June and the expected delivery time was 11 day… https://t.co/RcxuQVmVCg,False
haribabu_gurju,"@Flipkart is too late to deliver the its products compare to another platform.
#Flipkart #delivery",False
VDanona,"orders, instead of offering discounts, try to improve your delivery service that would be much better&amp;now the price… https://t.co/Up7xyzbqio",False
VDanona,"@flipkartsupport @Flipkart #Flipkart I placed an order on 28june,part of which got delivered and rest was cancelled… https://t.co/byUSChBbzD",False
IndianTech_1,"Delhi Government to Engage With E-Commerce, Food Delivery Firms Over SUP Ban Implementation.

The government will b… https://t.co/APWKYpnHWA",False
rohantweets6,"RT @rohantweets6: Nothing Phone 1 Pricing close for India.

base variant  6gb + 128gb - 27,999
top end variant 8gb + 128gb - 33,999
Premium…",False
Shridha25858369,"@Flipkart what's happened to you #flipkart you used to be known for your faster deliveries once, i ordered a phone… https://t.co/jUT57C9o7P",False
dellyranksindia,Delhi Government to Engage With E-Commerce Firms Over Single-Use Plastic Ban #amazon… https://t.co/1mn7JCMqGo,False
KChavda17,#scammer #Flipkart #kalyanKrishnamurthy #Rajeshk,False
I_am_Nobody_B,@HakunaMatata415 @Flipkart @flipkartsupport Exactly...Even the return was never picked up though eligible and cance… https://t.co/b2XfmqtaT2,False
POLARAMESHCHAN2,"@Flipkart grid has each question to answer in less than a min, and it takes time to read the question at least :(
A… https://t.co/9GtajvsuRU",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/5C7JClEGPa,False
DhoniPankaj7,RT @studyiq: Study IQ Publications is here to address the syllabus of Geography and Economy holistically from the UPSC Civil Services Exami…,False
jay_pipalia,i’m still waiting for delivery.                       well done flipkart #FlipkartAtYourService #Flipkart @Flipkart… https://t.co/XH9Wv3B0Kh,False
studyiq,Study IQ Publications is here to address the syllabus of Geography and Economy holistically from the UPSC Civil Ser… https://t.co/W8V81eBeMW,False
upsciq,Study IQ Publications is here to address the syllabus of Geography and Economy holistically from the UPSC Civil Ser… https://t.co/mCnaEMQ9HC,False
ImpexGiant,"Ask for #Baby Cradle #BeddingSet For (0-12 Months, Baby) #Infants/ #Kids/ #Toddlers/ 

#GIANTIMPEX Soft Comfort Bab… https://t.co/PKw6UvL2TV",False
coinshots,"TopShots | Flipkart | Slash | Kevin Hart
#Flipkart #WEB3 #FireDrops #NFTs #India #Slash #Soundscape #VR… https://t.co/o683RAeYya",False
tamil_techpro,Hii Friends Recent ha Flipkart Realme X Temper Class order Panniruthen Vera Model Temper Delivery akiruku customer… https://t.co/havddqGqpE,False
a4sunny,@flipkartsupport #flipkart is a big fraud scamming peoples in broad daylight,False
ImVamc5052,"Even after multiple follow up, #flipkart unable to resolve the delivery issues. Flipkart is not able to serve in ca… https://t.co/okJSBkFk4L",False
ChhetriVivek,"RT gizbot ""Flipkart Poco Days Sale has even better news for consumers

#Flipkart @IndiaPOCO @Flipkart https://t.co/KZcuv1Nqkp""",False
gizbot,"Flipkart Poco Days Sale has even better news for consumers

#Flipkart @IndiaPOCO @Flipkart https://t.co/CLg9wfk8lO",False
ZeeKannadaNews,"Flipkart Sale : 2 ಸಾವಿರ ರೂಪಾಯಿಗೆ ಈ 5 ಮೊಬೈಲ್ ಖರೀದಿಸಿ!

#FlipkartSale #FlipkartBigSale #FlipkartBigBachatDhamaalSale… https://t.co/LGlEaJh1Se",False
VIVEKNARKHEDE11,"@Flipkart @flipkartsupport #Flipkart

AWB9598510055182
Order id - OD225257447029364000

Rejected at door still refu… https://t.co/x9gwrbXNHn",False
livpuresleep,Our newest additions to our mattress range comes with Biocrystals embedded into the foam! Check out the Big Bachat… https://t.co/IQchEWOIhi,False
RealSugandh,"hey @flipkartsupport this is to inform you
that today I’m Going to Lodge complain in National Consumer Helpline 

#fraud #flipkart @flipkart",False
abdulwahid26596,I brought a Motorola sound bar @Flipkart the optical pin is broken I want replacement of the product but from… https://t.co/X27nlu6X2x,False
reddieculouss,@flipkartsupport is the worst e-commerce website I came across with pathetic customer service where a small issue c… https://t.co/gcMg5hPl43,False
AnwatMinhaj,"@flipkartsupport @Flipkart , i have frustated #FLIPKART, and the CC team as well. since 25th June, you people excus… https://t.co/XOdRhYeqxj",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/1TVUXBKvOg,False
sunilreddy45sr,"RT @Introvert0206: Laptop under 40K suggestions pls

Pls retweet 

#Amazon #Flipkart",False
Dev46225962,"#flipkart #flipkartsupport 
Its been two days since you said you'll send emails so that I can send you bank details… https://t.co/QUYjAL17r2",False
iampallavamsi,"#Again_bigscam_flipkart
today in offer i have booked one pen drive which is 512GB for 370 rupees they given particu… https://t.co/CyHeBhkjSX",False
Pilloyal,"RT @Introvert0206: Laptop under 40K suggestions pls

Pls retweet 

#Amazon #Flipkart",False
mataonline,"Flipkart Sale: चक्कं २ हजारांपेक्षा कमीमध्ये मिळताहेत हे ५ स्मार्टफोन्स, लिस्टमध्ये Moto G60 सह जबरदस्त पर्याय… https://t.co/PNj5M0OIb6",False
a4sunny,#flipkart delivery exec. Are called wishmasters coz they do everything according to their wish.,False
HTKannadaNews,"ಫ್ಲಿಪ್‌ಕಾರ್ಟ್‌ ಅಕಾಡೆಮಿಗೆ ರಾಜ್ಯ ಕೌಶಲ್ಯಾಭಿವೃದ್ಧಿ ನಿಗಮದ ಸಾಥ್‌, ಉದ್ಯೋಗಾವಕಾಶ ಹೆಚ್ಚಿಸಲು ನೆರವು
#karnataka #flipkart… https://t.co/K1ZOkm94A8",False
skp119891,"What is this from @Flipkart !

Is the spritual means Mecca ?

@flipkartsupport @FlipkartStories #flipkart… https://t.co/xr6hpRlAYU",False
a4sunny,"#Flipkart is worst E-com site currently, harrasing customers for fun.",False
deswalanil4141,"RT @deswalanil4141: #Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 26 Ju…",False
deswalanil4141,"#Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 2… https://t.co/BludrLZODE",False
ysuhas,"#FlipkartAtYourService #flipkart #flipkartsupport this is how Flipkart works, a classic example: repeat same questi… https://t.co/3TTGVeeycy",False
deswalanil4141,"RT @deswalanil4141: #Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 26 Ju…",False
deswalanil4141,"#Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 2… https://t.co/We5WDNUfgt",False
Ganeshtiwari0,RT @mspdealss: Hey @Flipkart @flipkartsupport Yesterday Ordered 256GB Sandisk Pedrive. After Shipping Order title changed to 64Gb. Your Sel…,False
deswalanil4141,"RT @deswalanil4141: #Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 26 Ju…",False
prakash06741245,"Yh product missing mila h order number OD22528471585000
Bar bar reject kr rhe h
#Flipkart #flipkart… https://t.co/Wu5ZUw8rKu",False
deswalanil4141,"#Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 2… https://t.co/elImTaG7XV",False
techfuldroid,"Realme refresh Days!
2 to 6th july!
#realmeRefreshDays #flipkart https://t.co/xEr562JjiT",False
mataonline,"Flipkart Sale: ३२ इंच टीव्हीला अवघ्या १५ हजारांच्या बजेटमध्ये खरेदीची संधी, पाहा डिटेल्स
#Flipkart #TV 

https://t.co/JtvbLkoK2L",False
alwaysnaniii4u,"RT @Introvert0206: Laptop under 40K suggestions pls

Pls retweet 

#Amazon #Flipkart",False
Vicky00001988,@flipkartsupport I'm surprised to see that shopping portals like Flipkart can cheat their customers with cheap tric… https://t.co/yF6MC9cvgl,False
Abhishe12260515,Providing worst service and also not installing tv at my home and spoiling time and completing return period only b… https://t.co/euqeRiJiYv,False
offersinday,"https://t.co/KBPG0aBIFP 1259

 #Flipkart",False
offersinday,"4409 https://t.co/wOM3iomJW7

 #Flipkart",False
offersinday,"HP S700 120 GB Laptop, Desktop Internal Solid State Drive @ 1014

https://t.co/hSCyf0ubad

 #Flipkart",False
offersinday,"Men Tshirt @ 89 
 
https://t.co/ylxOSr53yW

 #Flipkart",False
offersinday,"https://t.co/QHg7vuiWBr

99

 #Flipkart",False
offersinday,"Shoes From 275 https://t.co/sNzlwWIOCD

 #Flipkart",False
offersinday,"Flipkart : Free Audiobooks Worth Rs.300 On Pocket FM.

Claim Here : https://t.co/Bh4ANI5pAT

 #Flipkart",False
Anya8984,"As a brand are incapable of providing support to your customers, who gives you the right to distress us? I need a r… https://t.co/3J1le9mQ88",False
gujjar_kushal,RT @mspdealss: Hey @Flipkart @flipkartsupport Yesterday Ordered 256GB Sandisk Pedrive. After Shipping Order title changed to 64Gb. Your Sel…,False
Onekartdotbiz,"Best online shoppin site | https://t.co/Z0PgSj0H9k

#ONEKART #onlineshopping #fashion #satarday #weekend #shop… https://t.co/u7WItme69E",False
man_with_nohate,"RT @Introvert0206: Laptop under 40K suggestions pls

Pls retweet 

#Amazon #Flipkart",False
Anantkamal,"@flipkartsupport @Flipkart  #robbers #thiefs #cheats #dacoits 

All these terms can be used for the ignorant people of #flipkart",False
NimishaaJaiswal,@flipkartsupport I had already shared my details few days earlier via #DM it's totally #Annoying #Flipkart i am fee… https://t.co/gwf4HYqmXm,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/7s8h9Rz5gW,False
NimishaaJaiswal,@flipkartsupport Nothing is done till date #Flipkart #ScamAlert it's a #scam,False
studyiq,Study IQ Publications is here to address the syllabus of Geography and Economy holistically from the UPSC Civil Ser… https://t.co/jEbc4WJySz,False
Vishal0370,RT @mspdealss: Hey @Flipkart @flipkartsupport Yesterday Ordered 256GB Sandisk Pedrive. After Shipping Order title changed to 64Gb. Your Sel…,False
aayushjain2019,"Probably @nothing.
.
.
.
#Nothing #NothingPhone #NothingPhone1 #Flipkart https://t.co/mw44IPBlyY",False
Introvert0206,"Laptop under 40K suggestions pls

Pls retweet 

#Amazon #Flipkart",False
NamrataChoudh15,"@amazonIN Today , after using my Amazon account for more then 10+ years and buying more than 12 lacs worth of goods… https://t.co/tD5uEqT80c",False
Nirudhogishiva,"RT @ggkhnr: *Salary gets credited*

#Zomato, #Swiggy, #Amazon, #Flipkart and #Myntra notifications: https://t.co/ZBR5snkeVf",False
brijmohan_bm,"I ordered SanDisk Ultra Shift™ USB 3.0 512 GB Pen Drive, but today when i checked order status then it shows SanDis… https://t.co/VSbsR3wgqL",False
Sibi_Praveen,RT @mspdealss: Hey @Flipkart @flipkartsupport Yesterday Ordered 256GB Sandisk Pedrive. After Shipping Order title changed to 64Gb. Your Sel…,False
just_irritating,"RT @ggkhnr: *Salary gets credited*

#Zomato, #Swiggy, #Amazon, #Flipkart and #Myntra notifications: https://t.co/ZBR5snkeVf",False
adit_g4,"Since past 20 days, there are tons of tweets mentioning Flipkart orders are not deliverable in Hyderabad. What acti… https://t.co/QX1BOBMpdB",False
Sravan64087984,RT @jay7yagi: @flipkartsupport @Flipkart @_Kalyan_K And here's the email today at 06:56 PM notifying me that my return request has been can…,False
imAnupMahato,"But result is same, not any progress. All the time customer support team taking time to know the issue, very lack o… https://t.co/CCZUtNmCci",False
imAnupMahato,"#Flipkart
 @flipkartsupport 
The worst experience that I am currently having from #Flipkart is about a order from 1… https://t.co/80dQipqrc9",False
Sravan64087984,RT @mamitgupta_: #Flipkart #FlipkartAtYourService it should be flopkart. Order: OD225283514890644000 no one came to me and you sent me a te…,False
Sravan64087984,"RT @rakeshmaurya8: #indiflashmart
#Flipkart 

Worst services. 

I got defected products from flipkart. I request to replacement but deadlin…",False
Rahulsfaze,"Display price is 138 and when you add that to your cart automatically and dynamically the price changing to 209.
Wh… https://t.co/Q4nPtMZLL7",False
passionatemktg,"Shopsy celebrates a successful one year with delighted customers and sellers alike

https://t.co/yvruffVtiA… https://t.co/P6uz9VSbKD",False
MinochaAyushee,@Flipkart @flipkartsupport I have ordered squeezee ball however instead of said product I got reflective tag of Roy… https://t.co/DeVsbrlm3g,False
rakeshmaurya8,"#indiflashmart
#Flipkart 

Worst services. 

I got defected products from flipkart. I request to replacement but de… https://t.co/Ztbqnz93DC",False
vega_yaa,@nothing Done. #Flipkart #nothing #Phone,False
mamitgupta_,#Flipkart #FlipkartAtYourService it should be flopkart. Order: OD225283514890644000 no one came to me and you sent… https://t.co/RaLrt7GMTK,False
ChandB_,"@Flipkart Flipkart se 100 Order complete Hua to flipkart ke Taraf se Gift milega 😀😀😀😀
#Flipkart 
#FlipkartAtYourService",False
suryakp,"I never see such a worst @Flipkart @flipkartsupport ecommerce app, no  option to reach customer care don't know abo… https://t.co/2t6AfQbGwH",False
mithra_harsha,RT @mspdealss: Hey @Flipkart @flipkartsupport Yesterday Ordered 256GB Sandisk Pedrive. After Shipping Order title changed to 64Gb. Your Sel…,False
Gurvindrbb,"Received a well designed nike shoes box and surprise gift inside the box
#FlipkartAtYourService #Flipkart… https://t.co/EXtauND5Xw",False
phani2104,#myntra #SanjayLeelaBhansali #Flipkart I have raised a Complaint on my Order 1207361-6230989-9731601 the product is… https://t.co/CnfZGFgzOx,False
hemant_kumarrr,"Flipkart's brother-in-law is a thief, order something, deliver something else, it is not understood that the people… https://t.co/McXjXozoDN",False
SaraBegam6,"RT @sho_rab1010: A must read... Book brings out the trials and tribulations of #umar #journey from a #terrorist to an #ikhwan . 
Available…",False
ChhetriVivek,"RT gizbot ""Flipkart is hosting a three-day sale - Flipkart Big Bachat Dhamaal Sale
@Flipkart #Flipkart 
https://t.co/LfrnlAjbaK""",False
SymbolCopy,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/6NqaELsBYK,False
Kunalja34267375,"#flipkart 
Dear flipkart team my querry is unresolved yet from your side it's took more than 3 week already but my… https://t.co/QVySzLIKQB",False
Sudheesh_K_p,"കണ്ടിട്ട് എന്ത് തോന്നുന്നു...

നോ കോസ്റ്റ് ഇ എംഐ മുതൽ ഈസി റിട്ടേൺ പോളിസി വരെ നാടിന്റെ ഒര് പോക്കെ

ഇത് ഉണക്കിയ ചാണക… https://t.co/ojTfXVpl8A",False
FoodmfgUK,RT @ExGllam: #gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex #gllameximages #…,False
FoodmfgUK,RT @ExGllam: #gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex #gllameximages #…,False
ExGllam,#gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex… https://t.co/Bs0rbR0v6Y,False
ExGllam,#gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex… https://t.co/1WKa8MLzOx,False
